,Date,Open,High,Low,Close,Adj Close,Volume,log return,response
33,1992-02-19,407.380005,408.700012,406.540009,408.26001,408.26001,232970000,0.00215782778009,0.0137201334188
34,1992-02-20,408.26001,413.899994,408.26001,413.899994,413.899994,270650000,0.0137201334188,-0.00598550498139
35,1992-02-21,413.899994,414.26001,409.720001,411.429993,411.429993,261650000,-0.00598550498139,0.0020395685554
36,1992-02-24,411.459991,412.940002,410.339996,412.269989,412.269989,177540000,0.0020395685554,-0.00442429980197
37,1992-02-25,412.269989,412.269989,408.019989,410.450012,410.450012,210350000,-0.00442429980197,0.0118674047002
38,1992-02-26,410.480011,415.350006,410.480011,415.350006,415.350006,241500000,0.0118674047002,-0.00359383659119
39,1992-02-27,415.350006,415.98999,413.470001,413.859985,413.859985,215110000,-0.00359383659119,-0.00280675030419
40,1992-02-28,413.859985,416.070007,411.799988,412.700012,412.700012,202320000,-0.00280675030419,-0.000605950434172
41,1992-03-02,412.679993,413.73999,411.519989,412.450012,412.450012,180380000,-0.000605950434172,0.000969329995385
42,1992-03-03,412.450012,413.779999,411.880005,412.850006,412.850006,200890000,0.000969329995385,-0.00856270047243
43,1992-03-04,412.859985,413.269989,409.329987,409.329987,409.329987,206860000,-0.00856270047243,-0.0069130913932
44,1992-03-05,409.329987,409.329987,405.420013,406.51001,406.51001,205770000,-0.0069130913932,-0.00510515436262
45,1992-03-06,406.51001,407.51001,403.649994,404.440002,404.440002,185190000,-0.00510515436262,0.00190202986177
46,1992-03-09,404.450012,405.640015,404.25,405.209991,405.209991,160650000,0.00190202986177,0.00413748647766
47,1992-03-10,405.209991,409.160004,405.209991,406.890015,406.890015,203000000,0.00413748647766,-0.00705378535285
48,1992-03-11,406.880005,407.019989,402.640015,404.029999,404.029999,186330000,-0.00705378535285,-0.000346529356805
49,1992-03-12,404.029999,404.720001,401.940002,403.890015,403.890015,180310000,-0.000346529356805,0.00481638260426
50,1992-03-13,403.920013,406.690002,403.920013,405.839996,405.839996,177900000,0.00481638260426,0.00135434317034
51,1992-03-16,405.850006,406.399994,403.549988,406.390015,406.390015,155950000,0.00135434317034,0.00781888609566
52,1992-03-17,406.390015,409.720001,406.390015,409.579987,409.579987,187250000,0.00781888609566,-0.00105039035949
53,1992-03-18,409.579987,410.839996,408.230011,409.149994,409.149994,191720000,-0.00105039035949,0.00158738421338
54,1992-03-19,409.149994,410.570007,409.119995,409.799988,409.799988,197310000,0.00158738421338,0.00365363953837
55,1992-03-20,409.799988,411.299988,408.529999,411.299988,411.299988,246210000,0.00365363953837,-0.00338521289545
56,1992-03-23,411.290009,411.290009,408.869995,409.910004,409.910004,157050000,-0.00338521289545,-0.00251590647659
57,1992-03-24,409.910004,411.429993,407.98999,408.880005,408.880005,191610000,-0.00251590647659,-0.00333174244994
58,1992-03-25,408.880005,409.869995,407.519989,407.519989,407.519989,192650000,-0.00333174244994,0.000833957248269
59,1992-03-26,407.519989,409.440002,406.75,407.859985,407.859985,176720000,0.000833957248269,-0.0107474537769
60,1992-03-27,407.859985,407.859985,402.869995,403.5,403.5,166140000,-0.0107474537769,-0.00123992576332
61,1992-03-30,403.5,404.299988,402.970001,403.0,403.0,133990000,-0.00123992576332,0.00171069969025
62,1992-03-31,403.0,405.209991,402.220001,403.690002,403.690002,182360000,0.00171069969025,0.00133678847343
63,1992-04-01,403.670013,404.5,400.75,404.230011,404.230011,186530000,0.00133678847343,-0.00927028360195
64,1992-04-02,404.170013,404.630005,399.279999,400.5,400.5,185210000,-0.00927028360195,0.00261826224186
65,1992-04-03,400.5,401.589996,398.209991,401.549988,401.549988,188580000,0.00261826224186,0.0100107585282
66,1992-04-06,401.540009,405.929993,401.519989,405.589996,405.589996,179910000,0.0100107585282,-0.0187400446118
67,1992-04-07,405.589996,405.75,397.970001,398.059998,398.059998,205210000,-0.0187400446118,-0.00898360238078
68,1992-04-08,398.049988,398.049988,392.410004,394.5,394.5,249280000,-0.00898360238078,0.0154441656258
69,1992-04-09,394.5,401.040009,394.5,400.640015,400.640015,231430000,0.0154441656258,0.00906915858197
70,1992-04-10,400.589996,405.119995,400.589996,404.290009,404.290009,199530000,0.00906915858197,0.00441768801888
71,1992-04-13,404.279999,406.079987,403.899994,406.079987,406.079987,143140000,0.00441768801888,0.0154193874069
72,1992-04-14,406.079987,413.859985,406.079987,412.390015,412.390015,231130000,0.0154193874069,0.0093885684479
73,1992-04-15,412.390015,416.279999,412.390015,416.279999,416.279999,229710000,0.0093885684479,-0.000576677249962
74,1992-04-16,416.279999,416.279999,413.399994,416.040009,416.040009,233230000,-0.000576677249962,-0.0141853604376
75,1992-04-20,416.049988,416.049988,407.929993,410.179993,410.179993,191980000,-0.0141853604376,0.000195058748869
76,1992-04-21,410.160004,411.089996,408.200012,410.26001,410.26001,214460000,0.000195058748869,-0.00109749665463
77,1992-04-22,410.26001,411.299988,409.230011,409.809998,409.809998,218850000,-0.00109749665463,0.004358385763
78,1992-04-23,409.809998,411.600006,406.859985,411.600006,411.600006,235860000,0.004358385763,-0.00628799082796
79,1992-04-24,411.600006,412.480011,408.73999,409.019989,409.019989,199310000,-0.00628799082796,-0.00139449054196
80,1992-04-27,409.029999,409.600006,407.640015,408.450012,408.450012,172900000,-0.00139449054196,0.00161449470566
81,1992-04-28,408.450012,409.690002,406.329987,409.109985,409.109985,189220000,0.00161449470566,0.00708783329001
82,1992-04-29,409.109985,412.309998,409.109985,412.019989,412.019989,206780000,0.00708783329001,0.0070861948007
83,1992-04-30,412.019989,414.950012,412.019989,414.950012,414.950012,223590000,0.0070861948007,-0.00584913198471
84,1992-05-01,414.950012,415.209991,409.869995,412.529999,412.529999,177390000,-0.00584913198471,0.0105614527821
85,1992-05-04,412.540009,417.839996,412.540009,416.910004,416.910004,174540000,0.0105614527821,-0.000167935232779
86,1992-05-05,416.910004,418.529999,415.769989,416.839996,416.839996,200550000,-0.000167935232779,-0.000119926105731
87,1992-05-06,416.839996,418.480011,416.399994,416.790009,416.790009,199950000,-0.000119926105731,-0.00225788667951
88,1992-05-07,416.790009,416.839996,415.380005,415.850006,415.850006,168980000,-0.00225788667951,0.000480783760776
89,1992-05-08,415.869995,416.850006,414.410004,416.049988,416.049988,168720000,0.000480783760776,0.00584755438225
90,1992-05-11,416.049988,418.75,416.049988,418.48999,418.48999,155730000,0.00584755438225,-0.00527081649265
91,1992-05-12,418.48999,418.679993,414.690002,416.290009,416.290009,192870000,-0.00527081649265,0.000384280802973
92,1992-05-13,416.290009,417.040009,415.859985,416.450012,416.450012,175850000,0.000384280802973,-0.00797988031892
93,1992-05-14,416.450012,416.519989,411.820007,413.140015,413.140015,189150000,-0.00797988031892,-0.00740991682717
94,1992-05-15,413.140015,413.140015,409.850006,410.089996,410.089996,192740000,-0.00740991682717,0.00661079578505
95,1992-05-18,410.130005,413.339996,410.130005,412.809998,412.809998,151380000,0.00661079578505,0.00858684219201
96,1992-05-19,412.820007,416.51001,412.26001,416.369995,416.369995,187130000,0.00858684219201,-0.00235640194689
97,1992-05-20,416.369995,416.829987,415.369995,415.390015,415.390015,198180000,-0.00235640194689,-0.00673925890134
98,1992-05-21,415.399994,415.410004,411.570007,412.600006,412.600006,184860000,-0.00673925890134,0.00343564008936
99,1992-05-22,412.609985,414.820007,412.600006,414.019989,414.019989,146710000,0.00343564008936,-0.00632396137878
100,1992-05-26,414.019989,414.019989,410.230011,411.410004,411.410004,197700000,-0.00632396137878,0.00184562325469
101,1992-05-27,411.410004,412.679993,411.059998,412.170013,412.170013,182240000,0.00184562325469,0.0110265850019
102,1992-05-28,412.170013,416.769989,411.809998,416.73999,416.73999,195300000,0.0110265850019,-0.00334094941555
103,1992-05-29,416.73999,418.359985,415.350006,415.350006,415.350006,204010000,-0.00334094941555,0.00468380611049
104,1992-06-01,415.350006,417.299988,412.440002,417.299988,417.299988,180800000,0.00468380611049,-0.00914784437747
105,1992-06-02,417.299988,417.299988,413.5,413.5,413.5,202560000,-0.00914784437747,0.00263255596558
106,1992-06-03,413.5,416.540009,413.040009,414.589996,414.589996,215770000,0.00263255596558,-0.00321311139603
107,1992-06-04,414.600006,414.980011,412.970001,413.26001,413.26001,204450000,-0.00321311139603,0.000532213270447
108,1992-06-05,413.26001,413.850006,410.970001,413.480011,413.480011,199050000,0.000532213270447,-0.0002903246128
109,1992-06-08,413.480011,413.950012,412.029999,413.359985,413.359985,161240000,-0.0002903246128,-0.00801536211338
110,1992-06-09,413.399994,413.559998,409.299988,410.059998,410.059998,191170000,-0.00801536211338,-0.00687623809541
111,1992-06-10,410.059998,410.100006,406.809998,407.25,407.25,210750000,-0.00687623809541,0.00441012114129
112,1992-06-11,407.25,409.049988,406.109985,409.049988,409.049988,204780000,0.00441012114129,0.0017342782323
113,1992-06-12,409.079987,411.859985,409.079987,409.76001,409.76001,181860000,0.0017342782323,0.00129260182066
114,1992-06-15,409.76001,411.679993,408.130005,410.290009,410.290009,164080000,0.00129260182066,-0.00481305081661
115,1992-06-16,410.290009,411.399994,408.320007,408.320007,408.320007,194400000,-0.00481305081661,-0.0149525272752
116,1992-06-17,408.329987,408.329987,401.980011,402.26001,402.26001,227760000,-0.0149525272752,-0.00323702132304
117,1992-06-18,402.26001,402.679993,400.51001,400.959991,400.959991,225600000,-0.00323702132304,0.00673609543215
118,1992-06-19,400.959991,404.230011,400.959991,403.670013,403.670013,233460000,0.00673609543215,-0.00066913404719
119,1992-06-22,403.640015,403.640015,399.920013,403.399994,403.399994,169370000,-0.00066913404719,0.00158529458947
120,1992-06-23,403.399994,405.410004,403.399994,404.040009,404.040009,189190000,0.00158529458947,-0.000495155228124
121,1992-06-24,404.049988,404.76001,403.26001,403.839996,403.839996,193870000,-0.000495155228124,-0.00178447803879
122,1992-06-25,403.829987,405.529999,402.01001,403.119995,403.119995,182960000,-0.00178447803879,0.00081832206889
123,1992-06-26,403.119995,403.51001,401.940002,403.450012,403.450012,154430000,0.00081832206889,0.0135158568676
124,1992-06-29,403.470001,408.959991,403.470001,408.940002,408.940002,176750000,0.0135158568676,-0.00195816135257
125,1992-06-30,408.940002,409.630005,407.850006,408.140015,408.140015,195530000,-0.00195816135257,0.0115467163975
126,1992-07-01,408.200012,412.880005,408.200012,412.880005,412.880005,214250000,0.0115467163975,-0.00269209162303
127,1992-07-02,412.880005,415.709991,410.070007,411.769989,411.769989,220200000,-0.00269209162303,0.00501450170219
128,1992-07-06,411.769989,413.839996,410.459991,413.839996,413.839996,186920000,0.00501450170219,-0.0113731286648
129,1992-07-07,413.829987,415.329987,408.579987,409.160004,409.160004,226050000,-0.0113731286648,0.00273356363692
130,1992-07-08,409.149994,410.279999,407.200012,410.279999,410.279999,201030000,0.00273356363692,0.00958155067046
131,1992-07-09,410.279999,414.690002,410.26001,414.230011,414.230011,207980000,0.00958155067046,0.000941024373422
132,1992-07-10,414.230011,415.880005,413.339996,414.619995,414.619995,164770000,0.000941024373422,0.000602780046977
133,1992-07-13,414.619995,415.859985,413.929993,414.869995,414.869995,148870000,0.000602780046977,0.00675036625035
134,1992-07-14,414.859985,417.690002,414.329987,417.679993,417.679993,195570000,0.00675036625035,-0.00138955675512
135,1992-07-15,417.679993,417.809998,416.290009,417.100006,417.100006,206560000,-0.00138955675512,0.0010543540517
136,1992-07-16,417.040009,417.929993,414.790009,417.540009,417.540009,206900000,0.0010543540517,-0.00460900040729
137,1992-07-17,417.540009,417.540009,412.959991,415.619995,415.619995,192120000,-0.00460900040729,-0.00450944254108
138,1992-07-20,415.619995,415.619995,410.720001,413.75,413.75,165760000,-0.00450944254108,2.41930608196e-05
139,1992-07-21,413.75,414.920013,413.100006,413.76001,413.76001,173760000,2.41930608196e-05,-0.00686325309756
140,1992-07-22,413.73999,413.73999,409.950012,410.929993,410.929993,190160000,-0.00686325309756,0.00279460705553
141,1992-07-23,410.929993,412.079987,409.809998,412.079987,412.079987,175490000,0.00279460705553,-0.0011654551729
142,1992-07-24,412.070007,412.070007,409.929993,411.600006,411.600006,163890000,-0.0011654551729,-0.000145775928792
143,1992-07-27,411.600006,412.670013,411.269989,411.540009,411.540009,164700000,-0.000145775928792,0.0144261783808
144,1992-07-28,411.549988,417.549988,411.549988,417.519989,417.519989,218060000,0.0144261783808,0.0112177943243
145,1992-07-29,417.519989,423.019989,417.519989,422.230011,422.230011,275850000,0.0112177943243,0.00399457353729
146,1992-07-30,422.200012,423.940002,421.570007,423.920013,423.920013,193410000,0.00399457353729,0.000683805572098
147,1992-07-31,423.920013,424.799988,422.459991,424.209991,424.209991,172920000,0.000683805572098,0.00207230737878
148,1992-08-03,424.190002,425.089996,422.839996,425.089996,425.089996,164460000,0.00207230737878,-0.00171878555782
149,1992-08-04,425.089996,425.140015,423.100006,424.359985,424.359985,166760000,-0.00171878555782,-0.00512666182993
150,1992-08-05,424.350006,424.350006,421.920013,422.190002,422.190002,172450000,-0.00512666182993,-0.00379697649701
151,1992-08-06,422.190002,422.359985,420.26001,420.589996,420.589996,181440000,-0.00379697649701,-0.00407398325865
152,1992-08-07,420.589996,423.450012,418.51001,418.880005,418.880005,190640000,-0.00407398325865,0.00128834084003
153,1992-08-10,418.869995,419.420013,417.040009,419.420013,419.420013,142480000,0.00128834084003,-0.0012406218684
154,1992-08-11,419.450012,419.720001,416.529999,418.899994,418.899994,173940000,-0.0012406218684,-0.00267723784085
155,1992-08-12,418.890015,419.75,416.429993,417.779999,417.779999,176560000,-0.00267723784085,-0.000119658650313
156,1992-08-13,417.779999,419.880005,416.399994,417.730011,417.730011,185750000,-0.000119658650313,0.00520509498792
157,1992-08-14,417.73999,420.399994,417.73999,419.910004,419.910004,166820000,0.00520509498792,0.00197462981172
158,1992-08-17,419.890015,421.890015,419.440002,420.73999,420.73999,152830000,0.00197462981172,0.00142505726657
159,1992-08-18,420.73999,421.399994,419.779999,421.339996,421.339996,171750000,0.00142505726657,-0.00750421971748
160,1992-08-19,421.339996,421.619995,418.190002,418.190002,418.190002,187070000,-0.00750421971748,0.00016739314761
161,1992-08-20,418.190002,418.850006,416.929993,418.26001,418.26001,183420000,0.00016739314761,-0.00818624906158
162,1992-08-21,418.269989,420.350006,413.579987,414.850006,414.850006,204800000,-0.00818624906158,-0.0100053040158
163,1992-08-24,414.799988,414.799988,410.070007,410.720001,410.720001,165690000,-0.0100053040158,0.00216454309738
164,1992-08-25,410.730011,411.640015,408.299988,411.609985,411.609985,202760000,0.00216454309738,0.00460545949643
165,1992-08-26,411.649994,413.609985,410.529999,413.51001,413.51001,171860000,0.00460545949643,4.8338652995e-05
166,1992-08-27,413.51001,415.829987,413.51001,413.529999,413.529999,178600000,4.8338652995e-05,0.00316283327488
167,1992-08-28,413.540009,414.950012,413.380005,414.839996,414.839996,152260000,0.00316283327488,-0.00195446152649
168,1992-08-31,414.869995,415.290009,413.76001,414.029999,414.029999,161480000,-0.00195446152649,0.00491509960767
169,1992-09-01,414.029999,416.070007,413.350006,416.070007,416.070007,172680000,0.00491509960767,0.00458007864671
170,1992-09-02,416.070007,418.279999,415.309998,417.980011,417.980011,187480000,0.00458007864671,0.0
171,1992-09-03,417.980011,420.309998,417.48999,417.980011,417.980011,212500000,0.0,-0.00215559205484
172,1992-09-04,417.980011,418.619995,416.76001,417.079987,417.079987,124380000,-0.00215559205484,-0.00634980254297
173,1992-09-08,417.079987,417.179993,414.299988,414.440002,414.440002,161440000,-0.00634980254297,0.00462201841141
174,1992-09-09,414.440002,416.440002,414.440002,416.359985,416.359985,178800000,0.00462201841141,0.00858545052571
175,1992-09-10,416.339996,420.519989,416.339996,419.950012,419.950012,221990000,0.00858545052571,-0.000881505186
176,1992-09-11,419.950012,420.579987,419.130005,419.579987,419.579987,180560000,-0.000881505186,0.0134700555018
177,1992-09-14,419.649994,425.269989,419.649994,425.269989,425.269989,250940000,0.0134700555018,-0.0130173194354
178,1992-09-15,425.220001,425.220001,419.540009,419.769989,419.769989,211860000,-0.0130173194354,0.000357331875429
179,1992-09-16,419.709991,422.440002,417.769989,419.920013,419.920013,231450000,0.000357331875429,2.37661485478e-05
180,1992-09-17,419.920013,421.429993,419.619995,419.929993,419.929993,188270000,2.37661485478e-05,0.00711865011654
181,1992-09-18,419.920013,422.929993,419.920013,422.929993,422.929993,237440000,0.00711865011654,-0.00186961606171
182,1992-09-21,422.899994,422.899994,421.179993,422.140015,422.140015,153940000,-0.00186961606171,-0.0119151152781
183,1992-09-22,422.140015,422.140015,417.130005,417.140015,417.140015,188810000,-0.0119151152781,0.000718893351888
184,1992-09-23,417.140015,417.880005,416.0,417.440002,417.440002,205700000,0.000718893351888,0.00246437898238
185,1992-09-24,417.459991,419.01001,417.459991,418.470001,418.470001,187960000,0.00246437898238,-0.00989416338635
186,1992-09-25,418.470001,418.630005,412.709991,414.350006,414.350006,213670000,-0.00989416338635,0.00546348157886
187,1992-09-28,414.350006,416.619995,413.0,416.619995,416.619995,158760000,0.00546348157886,0.000431938293945
188,1992-09-29,416.619995,417.380005,415.339996,416.799988,416.799988,170750000,0.000431938293945,0.00239635875222
189,1992-09-30,416.790009,418.579987,416.670013,417.799988,417.799988,184470000,0.00239635875222,-0.00362066600723
190,1992-10-01,417.799988,418.670013,415.459991,416.290009,416.290009,204780000,-0.00362066600723,-0.014079307343
191,1992-10-02,416.290009,416.350006,410.450012,410.470001,410.470001,188030000,-0.014079307343,-0.00709013280569
192,1992-10-05,410.470001,410.470001,396.799988,407.570007,407.570007,286550000,-0.00709013280569,-0.000957383319521
193,1992-10-06,407.570007,408.559998,404.839996,407.179993,407.179993,203500000,-0.000957383319521,-0.0072218324679
194,1992-10-07,407.170013,408.600006,403.910004,404.25,404.25,184380000,-0.0072218324679,0.00862074304391
195,1992-10-08,404.290009,408.040009,404.290009,407.75,407.75,205000000,0.00862074304391,-0.012561698169
196,1992-10-09,407.75,407.75,402.420013,402.660004,402.660004,178940000,-0.012561698169,0.0118011441529
197,1992-10-12,402.660004,407.440002,402.660004,407.440002,407.440002,126670000,0.0118011441529,0.00455466669496
198,1992-10-13,407.440002,410.640015,406.829987,409.299988,409.299988,186650000,0.00455466669496,0.000171026180571
199,1992-10-14,409.299988,411.519989,407.859985,409.369995,409.369995,175900000,0.000171026180571,0.000561708013155
200,1992-10-15,409.339996,411.029999,407.920013,409.600006,409.600006,213590000,0.000561708013155,0.00518673305751
201,1992-10-16,409.600006,411.730011,407.429993,411.730011,411.730011,235920000,0.00518673305751,0.00786253137436
202,1992-10-19,411.730011,414.980011,410.660004,414.980011,414.980011,222150000,0.00786253137436,0.00120415202941
203,1992-10-20,414.980011,417.980011,414.48999,415.480011,415.480011,258210000,0.00120415202941,0.000457202665761
204,1992-10-21,415.529999,416.149994,414.540009,415.670013,415.670013,219100000,0.000457202665761,-0.00185419462327
205,1992-10-22,415.670013,416.809998,413.100006,414.899994,414.899994,216400000,-0.00185419462327,-0.00193000783673
206,1992-10-23,414.899994,416.230011,413.679993,414.100006,414.100006,199060000,-0.00193000783673,0.00975663892961
207,1992-10-26,414.089996,418.170013,413.709991,418.160004,418.160004,188060000,0.00975663892961,0.000788826915621
208,1992-10-27,418.179993,419.200012,416.970001,418.48999,418.48999,201730000,0.000788826915621,0.0039112282094
209,1992-10-28,418.48999,420.130005,417.559998,420.130005,420.130005,203910000,0.0039112282094,0.00173600207377
210,1992-10-29,420.149994,421.160004,419.829987,420.859985,420.859985,206550000,0.00173600207377,-0.0051933129017
211,1992-10-30,420.859985,421.130005,418.540009,418.679993,418.679993,201930000,-0.0051933129017,0.00967409951122
212,1992-11-02,418.660004,422.75,418.119995,422.75,422.75,203280000,0.00967409951122,-0.00671673987637
213,1992-11-03,422.75,422.809998,418.589996,419.920013,419.920013,208140000,-0.00671673987637,-0.00671430788263
214,1992-11-04,419.910004,421.070007,416.609985,417.109985,417.109985,194400000,-0.00671430788263,0.00294454944448
215,1992-11-05,417.079987,418.399994,415.579987,418.339996,418.339996,219730000,0.00294454944448,-0.0018183778947
216,1992-11-06,418.350006,418.350006,417.01001,417.579987,417.579987,205310000,-0.0018183778947,0.00241579944687
217,1992-11-09,417.579987,420.130005,416.790009,418.589996,418.589996,197560000,0.00241579944687,7.16642188587e-05
218,1992-11-10,418.589996,419.709991,417.980011,418.619995,418.619995,223180000,7.16642188587e-05,0.00851558860157
219,1992-11-11,418.619995,422.329987,418.399994,422.200012,422.200012,243750000,0.00851558860157,0.00158562754523
220,1992-11-12,422.200012,423.100006,421.700012,422.869995,422.869995,226010000,0.00158562754523,-0.00104105535546
221,1992-11-13,422.890015,422.910004,421.040009,422.429993,422.429993,192950000,-0.00104105535546,-0.00415130301444
222,1992-11-16,422.440002,422.440002,420.350006,420.679993,420.679993,173600000,-0.00415130301444,-0.00335735544892
223,1992-11-17,420.630005,420.970001,418.309998,419.269989,419.269989,187660000,-0.00335735544892,0.00850244285448
224,1992-11-18,419.269989,423.48999,419.23999,422.850006,422.850006,219080000,0.00850244285448,0.0017956647976
225,1992-11-19,422.859985,423.609985,422.5,423.609985,423.609985,218720000,0.0017956647976,0.00715080570429
226,1992-11-20,423.609985,426.980011,423.609985,426.649994,426.649994,257460000,0.00715080570429,-0.00359252066943
227,1992-11-23,426.649994,426.649994,424.950012,425.119995,425.119995,192530000,-0.00359252066943,0.00579331293018
228,1992-11-24,425.140015,429.309998,424.829987,427.589996,427.589996,241540000,0.00579331293018,0.00373493280353
229,1992-11-25,427.589996,429.410004,427.579987,429.190002,429.190002,207700000,0.00373493280353,0.00225752581646
230,1992-11-27,429.190002,431.929993,429.170013,430.160004,430.160004,106020000,0.00225752581646,0.00276259763212
231,1992-11-30,430.190002,431.529999,429.359985,431.350006,431.350006,230150000,0.00276259763212,-0.00132232280457
232,1992-12-01,431.350006,431.470001,429.200012,430.779999,430.779999,259050000,-0.00132232280457,-0.00206811972704
233,1992-12-02,430.779999,430.869995,428.609985,429.890015,429.890015,247010000,-0.00206811972704,4.64968587153e-05
234,1992-12-03,429.980011,430.98999,428.799988,429.910004,429.910004,238050000,4.64968587153e-05,0.00498856910033
235,1992-12-04,429.929993,432.890015,429.73999,432.059998,432.059998,234960000,0.00498856910033,0.00749395350265
236,1992-12-07,432.059998,435.309998,432.059998,435.309998,435.309998,217700000,0.00749395350265,0.00385187229226
237,1992-12-08,435.309998,436.98999,434.679993,436.98999,436.98999,234330000,0.00385187229226,-0.00307113374998
238,1992-12-09,436.98999,436.98999,433.980011,435.649994,435.649994,230060000,-0.00307113374998,-0.00232101815019
239,1992-12-10,435.660004,435.660004,432.649994,434.640015,434.640015,240640000,-0.00232101815019,-0.00209589070528
240,1992-12-11,434.640015,434.640015,433.339996,433.730011,433.730011,164510000,-0.00209589070528,-0.00205411058715
241,1992-12-14,433.730011,435.26001,432.829987,432.839996,432.839996,187040000,-0.00205411058715,-0.000623956293141
242,1992-12-15,432.820007,433.660004,431.920013,432.570007,432.570007,227770000,-0.000623956293141,-0.00243034526888
243,1992-12-16,432.579987,434.220001,430.880005,431.519989,431.519989,242130000,-0.00243034526888,0.00902019860954
244,1992-12-17,431.519989,435.440002,431.459991,435.429993,435.429993,251640000,0.00902019860954,0.0133455598291
245,1992-12-18,435.459991,441.290009,435.459991,441.279999,441.279999,389300000,0.0133455598291,-0.00131519326145
246,1992-12-21,441.26001,441.26001,439.649994,440.700012,440.700012,224680000,-0.00131519326145,-0.000885379328386
247,1992-12-22,440.700012,441.640015,438.25,440.309998,440.309998,250430000,-0.000885379328386,-0.00291127415657
248,1992-12-23,440.290009,441.109985,439.029999,439.029999,439.029999,234140000,-0.00291127415657,0.00168409236459
249,1992-12-24,439.029999,439.809998,439.029999,439.769989,439.769989,95240000,0.00168409236459,-0.0014108112566
250,1992-12-28,439.769989,439.769989,437.26001,439.149994,439.149994,143970000,-0.0014108112566,-0.00266775435162
251,1992-12-29,439.149994,442.649994,437.600006,437.980011,437.980011,213660000,-0.00266775435162,0.00191604981693
252,1992-12-30,437.980011,439.369995,437.119995,438.820007,438.820007,183930000,0.00191604981693,-0.00711245838942
253,1992-12-31,438.820007,439.589996,435.709991,435.709991,435.709991,165910000,-0.00711245838942,-0.000757639319245
