,Date,AA,AXP,BA,BAC,C,CAT,CVX,DD,DIS,GE,GM,HD,HPQ,IBM,INTC,JNJ,JPM,AIG,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,UTX,VZ,WMT,XOM
19,4/10/87,2.130978659,0.505477066,0.39190122,-1.08893998,-0.44943895899999997,0.0,2.461662764,-0.6349227679999999,-0.22197567399999998,0.0,3.24586735,-1.80185055,0.23501773399999998,0.7211059879999999,1.212136053,1.075279178,-0.877968765,-0.383142231,0.5181358739999999,-1.387534649,-1.917712464,0.836824967,0.0,0.576370472,-0.558660671,-1.8592833080000002,0.5420067470000001,0.0,-0.6644542720000001,1.6498999380000001
20,4/13/87,3.259547825,-0.505477066,-1.444542519,-4.097407421000001,-6.513930217,-1.328040767,-1.069528912,-3.4560675069999998,-2.931438767,-4.445176257,-2.079673375,1.80185055,-3.584613177,1.8010958080000001,-7.503518594,-1.617285925,-4.694002488,-4.114194333,-2.088848795,-3.245721015,-2.888704614,-1.8928009890000002,-3.6367644169999997,-3.5091319810000003,-3.419136475,-3.2700461310000004,-1.6349138,-2.16494717,-1.3423020330000002,-0.729930248
21,4/14/87,-1.764751681,-3.611742523,-0.930239266,-5.872528601,-4.4233254980000005,-0.805373481,-2.173998664,-1.7738824340000001,-0.919546709,-1.666705249,-1.6070470030000001,-5.505977718,0.243013485,0.33153780899999996,-1.307208157,-3.878602504,-3.002101625,-3.4591444769999997,-5.700321868,-1.453815845,-1.8935476999999998,-0.852883635,0.0,-1.80185055,-3.8409448110000004,-2.524678273,-1.383147915,-1.185449953,-2.393276621,-0.91996969
22,4/15/87,1.764751681,0.174978172,0.399734043,7.381991224,1.000008333,0.805373481,1.092907053,3.5168459469999998,1.603699891,4.919024418999999,3.686720378,1.869213301,0.7255170879999999,1.844692604,1.307208157,0.843886865,0.947874395,0.0,3.8360867869999997,1.453815845,0.357782135,-1.510276819,3.6367644169999997,-3.7041271680000003,2.3810648690000003,1.410460618,-1.120459901,0.848181506,2.0548668230000002,0.736651582
23,4/16/87,1.4472032609999999,0.349040494,-0.399734043,0.0,0.496278934,0.5333345979999999,-1.250016276,2.242485854,1.80185055,-2.429269257,0.84806162,1.8349138669999998,2.3810648690000003,-0.61112433,3.822121282,0.0,0.37664828,3.25894421,-1.08109161,1.2295236859999998,-1.559719681,-1.754430965,3.5091319810000003,3.09622256,-0.294551023,2.21615718,-0.282087634,1.3423020330000002,2.345166104,-0.92166551
24,4/20/87,3.944173205,0.0,-2.295846956,-1.5094626219999998,-2.000066671,-1.069528912,0.15710922300000002,-1.168361671,-1.1223462370000001,-0.823049914,-1.132354633,-1.8349138669999998,0.936775,0.0,-2.531780798,-0.56179923,-0.37664828,2.180462997,0.8119124440000001,-0.818000471,-0.484849435,-0.665929209,-3.5091319810000003,-1.846206284,-0.29542119,0.546449447,-1.136375865,1.8167303959999999,0.0,-1.11733006
25,4/21/87,2.185879381,-0.17436796,2.028467117,2.255734742,2.493894835,3.9530838760000004,3.547017945,1.5898586069999998,2.011240979,3.651521298,3.839913293,-1.869213301,3.886203309,4.553502276000001,5.001042057,3.051554393,1.4981553619999999,1.749315745,3.444048998,2.8341978,3.931417546,1.766050315,0.0,4.255961442,4.058528012,0.543479599,0.28530689800000003,1.7843133569999998,3.257617043,2.587944799
26,4/22/87,-0.814115758,-2.652675433,-1.755615652,-2.636687584,-1.4888612490000002,-1.825344031,-3.0771658669999997,-2.5560496980000003,-1.560789767,-2.01214032,-2.006293515,0.0,-4.587960575,-1.733009106,-1.2270092590000001,-1.3755375069999998,-2.636687584,-4.532795644,-5.074519901,-0.199800266,-2.005966967,-1.9890158480000002,3.5091319810000003,-3.6367644169999997,-2.882043854,-0.543479599,-2.0144566090000002,-4.102297935,-3.5892923060000004,-2.587944799
27,4/23/87,-2.2039459569999997,-1.626052087,-1.095901379,-0.766287275,0.995033085,-1.058210933,-1.574835697,0.10781672199999999,0.671895025,-0.407332539,0.557492733,0.0,-1.656842635,0.0,2.439145312,0.82759093,1.702973984,-1.831180364,-0.549451932,0.995033085,0.712592089,0.22296553300000002,0.0,1.2270092590000001,0.29197101,0.0,0.290275966,1.331134464,0.331675263,1.3023439890000001
28,4/24/87,-1.402547535,-1.0989121579999999,-1.5267472130000002,-0.38535693200000004,-3.5268138839999996,-1.069528912,-1.9231361930000002,-1.083434217,-3.4055504410000004,-0.408998525,-1.82333242,-1.9048194969999999,-1.927770543,-1.6423361330000001,-1.212136053,-1.104983619,-0.18779348199999998,-2.0747632190000003,-2.793477733,-3.21959398,-0.831852688,-2.708969265,0.0,-2.469261259,-1.764751681,-1.6483889719999998,-1.754430965,-1.666705249,-3.025440836,-2.432299514
29,4/27/87,0.843886865,-1.297515886,-4.432462506999999,-1.1650617220000001,-1.550418654,-2.173998664,-0.486618965,-1.4262446919999998,-1.161453242,-0.823049914,0.42372944799999995,-1.9418085859999998,3.1140240739999996,1.6423361330000001,2.4097551580000003,0.277392688,-0.37664828,4.107353521,0.564973254,-1.234583582,0.831852688,-1.150760685,0.0,1.8576385569999998,-1.4947961440000002,-0.555556984,-0.5917177029999999,2.489755162,1.018684531,-1.142869582
30,4/28/87,2.21615718,0.186393344,-3.1182927439999997,-1.972450535,3.58094527,0.0,1.7728103290000001,-2.687731776,3.4446574460000003,0.41237171799999994,-0.42372944799999995,1.9418085859999998,3.4765957839999997,0.633665487,2.353049741,0.5524875929999999,0.37664828,-3.272275599,-1.133156601,1.438873745,-2.638042668,0.23121397600000002,6.66913745,1.823758755,-1.823758755,0.555556984,0.5917177029999999,-0.988475923,-0.677968699,-1.3500687219999998
31,4/29/87,-1.657496509,1.845070791,-0.605145568,0.0,-1.010109599,3.243527575,0.953902305,0.113443007,1.34531177,-0.41237171799999994,1.265839687,1.9048194969999999,0.22753138399999998,2.1481005619999998,0.0,-0.5524875929999999,1.492565022,0.414938355,-0.571430126,2.0202707319999997,1.087624014,-0.6952519309999999,-3.278982282,1.197619105,-0.307219904,0.0,2.332467257,0.0,0.0,0.58083416
32,4/30/87,1.108044578,2.348798131,0.605145568,2.750664579,2.010117932,1.8445845790000002,1.880933196,3.344793407,0.22246950199999999,1.2320484390000002,2.9606293189999997,1.869213301,-1.373019281,0.923083478,1.15608224,-0.277392688,1.470614739,2.454110892,2.54610642,1.783991813,1.9048194969999999,1.15608224,0.0,1.183445765,1.223256844,2.732410427,0.8608374540000001,2.453107475,2.0202707319999997,1.912104145
33,5/1/87,0.0,-0.53715438,1.6455120730000001,-0.778214044,-1.000008333,0.780238028,-2.994707637,-1.324522675,-0.668898815,-1.2320484390000002,1.8151758880000002,-3.774032798,1.373019281,0.34397129299999996,-1.15608224,-1.11733006,0.54595222,-1.8349138669999998,-1.69018108,2.33020252,-1.544891094,0.0,0.0,-1.780462463,-1.8405427540000001,1.072396336,0.853490245,0.161420535,-2.0202707319999997,-0.9514819640000001
34,5/4/87,2.179922834,-0.359712618,-0.297177039,2.316705928,-2.544666566,0.516797016,1.2718772409999999,-0.333890127,0.0,1.2320484390000002,-0.400534581,1.9048194969999999,3.132247113,1.439418792,0.0,0.8391657640000001,1.0830430770000001,0.410678195,0.848661388,-1.35267763,1.662746146,1.142869582,3.278982282,0.597016699,0.617285911,0.796816965,0.846267392,0.80321717,-0.6825965070000001,0.761908448
35,5/5/87,1.072396336,2.3153304969999997,0.0,1.8904154640000002,1.025650017,3.5446748999999995,2.032908164,4.042057617,3.300629647,2.419472859,0.533690393,1.869213301,5.777007206,2.378410143,2.298951822,3.287967412,3.180480087,2.429269257,3.051554393,2.117499714,3.358740732,4.445176257,9.237332013,0.5934735520000001,3.03053495,1.314079356,1.947210341,0.637960696,2.7028672389999997,2.9908771389999997
36,5/6/87,3.665331765,-1.418463499,0.297177039,-3.04205967,-3.6367644169999997,4.618074506,2.446605215,0.852883635,0.431966114,0.39761483799999997,0.0,1.8349138669999998,-3.168163598,-0.11023333800000001,-2.298951822,-1.356872921,-0.174064448,-1.207258123,-3.616527647,3.002101625,-1.145487897,-2.1978906719999998,-2.985296315,0.0,-1.201215645,0.260756341,-0.275862244,-1.4411778659999999,-1.005033585,-0.5540180379999999
37,5/7/87,1.5306421280000002,-1.620197458,1.3264748659999999,1.5325970480000002,-1.600034135,4.186657939,1.350358103,2.204813722,-0.6486509229999999,-1.197619105,-0.266489165,0.0,0.42826617899999997,-0.442152526,-2.353049741,-1.0989121579999999,-0.699303549,-2.045061047,-2.0029281880000003,-1.115253195,-1.509024572,0.44345970700000004,2.985296315,-1.7910926569999999,4.142604165,-0.522194398,0.0,-0.8097210229999999,0.0,-0.930239266
38,5/8/87,0.0,-0.9115833409999999,1.453513962,0.7575793809999999,-1.626052087,2.918276676,-0.298507684,-0.20790028300000002,-0.87146521,-1.6194685919999998,-0.535118334,1.80185055,1.484650812,-0.7040977759999999,0.0,-0.5540180379999999,0.699303549,-2.510592113,0.576370472,-3.0362863730000003,-0.822083314,-0.221484033,8.455738803,-0.604231446,5.085841723,-0.524935589,-2.234729869,-1.1447385840000002,0.671143459,-0.18709079399999998
39,5/11/87,-1.788042528,-1.2903404840000001,-2.188271125,0.37664828,-3.333642027,0.0,-1.051850419,0.932166253,-0.879126541,-1.2320484390000002,0.0,5.218575317,-2.558774995,-0.447261275,-1.197619105,-1.398624197,-0.349040494,-2.7928775530000003,-0.576370472,-0.9680617709999999,-1.30565653,-1.114838748,-2.7398974189999996,-1.8349138669999998,-1.386984786,-1.324522675,1.6807118319999999,-0.8257685240000001,-1.008411907,2.03899557
40,5/12/87,1.280427225,1.107022375,0.14738396199999998,-0.37664828,-1.7094433359999999,-0.8888947420000001,-0.151171609,0.719058055,0.6600684029999999,1.2320484390000002,0.267917106,-3.448617607,2.97894368,1.446344516,-2.439145312,0.56179923,-1.4084739880000001,0.217627942,-1.455629777,-0.7812539740000001,2.3613848109999998,1.557317346,-5.715841384,1.2270092590000001,0.557104505,0.796816965,1.104983619,1.154176044,2.9952322280000003,1.8182319080000002
41,5/13/87,0.0,-0.36764747299999995,0.587373201,1.4981553619999999,-1.15608224,-1.348335034,0.0,-0.822204015,-0.43956114700000004,0.407332539,-0.603826055,1.739174271,2.8927636910000003,0.51413995,2.439145312,-0.280505093,-2.331944235,2.57524961,0.0,0.0,0.581735207,-0.44247859799999995,2.8987536869999997,0.0,-0.557104505,-0.264900817,0.547946576,-0.493016611,-0.32840752,0.18001805
42,5/14/87,-0.25477720800000003,-0.36900410899999997,-0.7347571629999999,-2.636687584,1.729149711,-2.288429383,-0.151400483,-1.037353701,-2.0022915880000003,1.212136053,-1.08255455,0.0,1.4155949230000002,-0.661523912,0.0,-0.5633817720000001,0.362319237,1.263174691,-0.293685967,-0.392927814,-1.4018921180000001,-0.22197567399999998,2.817087697,-0.611622702,-1.123607327,-0.531916148,-0.823049914,0.656816811,-0.32948959,-0.18001805
43,5/15/87,-1.025650017,-4.344403659,-1.48591144,-3.101023674,-2.312241742,0.0,-3.2335380639999998,-2.85582602,-1.5855371790000001,-2.851517031,-1.025650017,-1.739174271,-2.645118609,-2.766531578,-1.212136053,-2.865525576,-1.273902578,-2.114243657,-1.780462463,-1.5873349159999999,-2.1403908659999997,-1.793770069,-2.817087697,-3.7504395460000004,-1.422499093,-2.156417792,-3.36166108,-0.9868501140000001,-4.040953834,-3.297001924
44,5/18/87,-0.516797016,-3.937516523,-1.96529379,0.392927814,-1.176484158,-0.46403795600000003,0.6240269860000001,-0.21482285399999998,-0.917437628,-1.247417423,-0.551345297,0.0,2.242703579,0.22718676899999998,-1.2270092590000001,-0.5830920310000001,-1.104983619,1.273902578,0.0,-1.005033585,0.479617226,-0.6810469,-5.884050002,-1.282068843,-1.152750517,-0.8207980420000001,0.5681833470000001,0.16515280400000001,1.703618715,1.478770015
45,5/19/87,-1.0416760859999998,1.197619105,-0.6125593429999999,-4.000533461,2.339287957,-1.877989465,-3.64252462,-3.057006608,-1.860518783,-1.687803779,-2.3069880169999997,0.0,-2.449102001,-2.683181282,-6.371581439,-2.366974409,-2.247285585,-0.6349227679999999,-0.600602406,-1.4242356719999998,-0.359497092,-0.915338199,-3.0771658669999997,-2.61452801,-1.166193975,-3.3522692039999997,0.564973254,-1.8318580519999998,-2.7398974189999996,-1.6651633590000001
46,5/20/87,-2.384218896,4.272494467,-1.392133852,-2.06192872,-1.749315745,-3.8652154430000003,2.23294764,-1.2270092590000001,-1.418463499,0.847462699,-1.4962872680000001,-1.76995771,-0.621763661,-0.07773028,1.307208157,2.074148431,-3.27266935,-3.4560675069999998,-1.212136053,-1.652930195,2.0202707319999997,0.915338199,0.0,-0.6644542720000001,0.292825978,-1.7192400540000001,-1.99153097,-2.03742192,-2.10534092,0.37243990899999996
47,5/21/87,-1.894508624,3.18081072,0.0,1.2422520000000001,1.749315745,0.49140148,0.31496089,0.0,1.652930195,0.421053254,-0.9376195629999999,1.76995771,0.621763661,0.42677077399999996,0.0,0.292825978,3.6507416339999996,1.9587133280000002,-0.611622702,1.4478019180000001,-0.589972213,1.132514936,0.0,1.324522675,-1.76995771,-0.289435803,0.0,-1.034491984,3.4846731330000003,0.0
48,5/22/87,-1.652930195,0.36764747299999995,1.084441301,0.81967672,3.966525639,0.48899852899999996,-0.31496089,0.55959855,0.233918235,0.0,1.3674196509999998,0.0,1.027758276,-0.42677077399999996,-3.974032865,0.873367997,1.4981553619999999,0.43010819,2.723315046,3.0335996610000002,0.472255895,1.5642777069999998,-3.174869831,0.655740055,1.76995771,2.57524961,3.111990871,2.39737509,1.360565206,-0.559181327
49,5/26/87,1.104983619,5.5321866029999995,0.920251893,2.817087697,2.1978906719999998,2.647567398,1.40957698,4.046478787,3.8951086580000003,5.318226546,0.641256205,3.448617607,2.024360628,2.5337247919999997,6.538275926,2.008675857,3.290973409,5.6323539920000005,4.665569164,2.556678097,1.8670320619999998,-0.22197567399999998,3.174869831,3.215711163,4.572224933999999,5.228150651,0.8321823340000001,2.010117932,2.006756305,1.115253195
50,5/27/87,0.547946576,-1.047129987,3.598589192,0.7905179509999999,0.0,1.882408525,0.155400187,-0.75309662,0.671895025,-3.651521298,-1.0710562940000001,4.9596941139999995,-0.200601873,0.22718676899999998,0.0,-0.284495213,-2.73490154,-1.636028311,-1.146144352,-0.194363521,0.115540163,1.104983619,0.0,0.0,-0.841519693,0.801072375,1.0989121579999999,1.8077731419999998,0.6600684029999999,-0.370370794
51,5/28/87,0.272851465,0.350263055,3.331227647,1.949379468,-1.092907053,0.0,0.0,-0.432901109,1.109889307,3.651521298,1.6376300469999998,0.0,0.600602406,1.016001214,1.257878221,0.5681833470000001,0.0,-1.2448293529999999,1.714327699,-0.585367525,0.34582167,2.388821517,6.062462182000001,0.630916919,1.120459901,0.5305052229999999,-2.770260255,0.487409576,0.32840752,0.0
52,5/29/87,-0.8207980420000001,-3.017087763,-3.331227647,-1.1650617220000001,2.7101929780000003,-3.800932597,1.6936509530000001,0.432901109,-1.109889307,-2.01214032,0.0,1.600034135,0.7952328190000001,-1.622983351,1.2422520000000001,1.4064929469999998,0.0,0.416667269,2.24099014,-1.57794201,-1.507274912,0.21436235399999998,-2.985296315,-0.630916919,-1.120459901,2.094317385,-2.560595091,1.448134719,1.626052087,-0.558140984
53,6/1/87,0.274348595,-0.361011222,-0.14738396199999998,1.1650617220000001,4.700604238,1.9185240719999999,1.515180502,-1.304366319,-0.22346378,-1.2270092590000001,0.0,1.574835697,1.57174159,-0.228571528,-3.774032798,-0.841519693,1.28560081,1.034135379,0.27662534899999996,0.9891277479999999,-0.468384931,-1.293121467,0.0,0.630916919,0.56179923,0.0,0.287769983,0.47808856,0.32206147,0.37243990899999996
54,6/2/87,-0.549451932,0.0,0.441501821,0.38535693200000004,-0.511510067,0.0,-1.515180502,0.109349382,0.0,2.839947452,-1.064972792,-1.574835697,-3.369991845,-1.498587123,-5.2643733489999995,1.120459901,-0.548949228,0.0,-0.8321823340000001,0.392927814,0.701757266,-0.87146521,0.0,0.626961301,0.279720462,-1.303799434,0.286944243,-0.47808856,-0.32206147,0.0
55,6/3/87,3.2523191710000003,2.67634172,0.8771986070000001,0.383877631,-4.189094171,0.0,0.9118604220000001,2.162246401,1.5538603430000002,1.5873349159999999,2.328147482,1.574835697,-2.863181267,1.879249935,1.3423020330000002,2.2039459569999997,1.4572206859999999,3.834980537,1.383147915,1.9418085859999998,0.928080907,3.017470312,0.0,3.681397312,1.386984786,2.0779968490000003,0.571430126,1.427462779,3.174869831,1.109068669
56,6/4/87,2.6317308319999997,-0.884179058,1.874604282,-0.383877631,0.5333345979999999,0.237248035,0.0,1.9068374369999999,-0.662985854,-0.394477829,0.0,3.0771658669999997,1.4418375419999998,0.681562654,0.0,0.0,0.180668522,0.0,-0.82759093,1.1472401159999999,0.575706829,0.42372944799999995,0.0,1.197619105,-0.275862244,0.512821637,1.694955831,0.0,3.681397312,0.18365478100000002
57,6/5/87,0.7762005340000001,-1.431151439,-0.573067471,0.383877631,2.10534092,-1.4320053769999999,-1.064648839,-1.160962908,0.221484033,-0.79365496,-0.559442019,-1.5267472130000002,-0.409836639,-0.833653938,0.0,-0.546449447,2.319461698,-0.39682591799999994,-0.8344971929999999,-0.380952842,0.6865015520000001,0.421941554,-3.0771658669999997,-0.597016699,-1.111122543,-1.287019052,-1.694955831,0.157356445,-2.130978659,-1.29272345
58,6/8/87,0.2574004,0.359712618,0.573067471,-0.383877631,1.036278704,1.668691879,-0.459770925,0.317965292,2.8355225760000002,2.3623145759999997,0.419874655,1.5267472130000002,1.021459341,0.758153745,2.6317308319999997,1.6304709019999999,2.2668799809999998,1.773445494,2.2100347,1.702973984,0.681820823,1.2552466070000001,0.0,0.597016699,1.9364367180000002,1.79722424,1.694955831,0.470589104,1.223256844,0.185701075
59,6/9/87,2.538207327,1.6028838280000002,0.569802111,2.6567027380000003,-2.08340869,1.4084739880000001,0.0,0.73801073,1.069528912,-0.7812539740000001,-0.139762427,1.503787736,-0.611622702,-0.8342862190000001,3.822121282,-0.269905697,0.34423441899999996,-0.981362145,1.0869672240000001,0.37453227299999997,-0.226757467,0.414938355,0.0,0.0,-0.274348595,-1.280427225,0.836824967,-1.259859184,0.30349037,-0.7448824009999999
60,6/10/87,2.475373915,1.403531812,-1.430639565,0.0,0.524935589,-0.701757266,-0.15372793199999998,-1.481508579,1.687803779,-0.7874056429999999,-2.4780029,-1.503787736,-0.8213598540000001,-1.34178743,-2.531780798,-0.814115758,-1.384105141,-0.5934735520000001,0.0,0.186741417,1.016383679,1.234583582,-6.453852114,0.0,1.6349138,0.2574004,1.379332213,0.47430919,0.904983552,0.559181327
61,6/11/87,0.0,-0.349040494,-0.433213674,1.85534079,0.522194398,1.166874383,0.0,0.637621714,-0.20942416,0.0,0.429185208,0.0,0.411523215,-0.077220081,2.531780798,0.814115758,2.069039326,3.7005195989999997,1.608613775,0.186393344,0.671895025,-0.409836639,-6.899287149,1.183445765,0.269905697,1.5306421280000002,3.76388515,0.31496089,1.194044037,0.925075977
62,6/12/87,-0.736199644,2.758795652,0.720983657,2.181904739,3.0771658669999997,1.153415325,0.15372793199999998,-0.212089157,-0.84211024,1.178795575,-0.5726572560000001,0.0,1.224505096,-0.658789439,-2.531780798,2.666824708,1.018684531,-0.191387618,0.265604406,1.111122543,0.999453072,-0.205549918,3.5091319810000003,0.0,2.396919011,2.005079705,-0.529101763,1.714773116,0.296296513,1.4625489219999999
