,Date,AA,AXP,BA,BAC,C,CAT,CVX,DD,DIS,GE,GM,HD,HPQ,IBM,INTC,JNJ,JPM,AIG,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,UTX,VZ,WMT,XOM
30,2/2/04,-2.078253918,1.34917143,1.860999689,0.12614318900000002,-0.498008997,-0.7986351629999999,-0.189163683,-0.24347367600000003,-0.839042237,0.0,-2.006756305,-0.499221006,1.319860779,0.16065981099999999,-0.644932368,0.188976434,0.305343749,2.046107187,0.737160675,0.956113324,-1.398823836,0.997578295,-0.947058305,2.106033745,0.592171925,3.7113634510000004,0.70478864,1.7269151630000001,1.54550332,-0.243935614
31,2/3/04,1.8494582640000001,-0.069340116,1.322837911,-0.063051704,-0.7014056809999999,-0.60319011,-0.40655971399999996,-0.40711143200000005,-2.332990513,-1.2317593709999999,-1.741808519,-0.690523773,-0.789824202,0.618800652,3.49673626,0.585653211,0.304414238,-0.208706098,0.45798110700000005,0.603710329,1.1575691959999999,0.8868675890000001,-0.39003299700000005,0.810771427,0.32747545899999997,-1.448600899,-0.067988671,-0.736457826,0.588121672,-0.70806396
32,2/4/04,0.130804466,-0.46350025,1.0558167459999999,0.220507256,-0.655740055,-1.480218581,-0.818112008,0.32582163,-0.272727442,-0.106288761,0.254323637,1.158616374,-3.086802895,0.18064932399999997,-4.363167673,1.181728275,-0.548614604,-0.8392076829999999,-0.16005491,0.983965158,0.693808093,0.904074465,-1.047587058,1.474858411,1.148566099,-2.014315219,-2.107752714,-1.453668569,0.681798687,-0.13674280800000002
33,2/5/04,1.104983619,-0.349040494,1.808994938,0.376884868,-0.940645044,0.5540180379999999,-0.137005091,0.917437628,0.045506258,1.022756226,1.1114032059999999,0.12445552300000001,0.543725852,-1.3359895179999999,-0.32685701899999997,0.041211622,0.122174725,1.67143124,1.250726935,1.1007731809999999,-0.580203991,-0.425905692,-0.17566978600000002,0.34948407299999995,-0.49681493299999996,0.495050516,0.39283701600000004,0.534284441,1.541159381,0.054719564000000005
34,2/6/04,2.015745742,1.870508294,-0.024560973,0.936044276,2.4723761840000003,2.809817877,0.465053499,0.642572492,0.6349227679999999,-1.022756226,0.250878205,2.305311864,1.968743677,0.247165781,3.1509946639999997,-0.640696622,1.9347641,1.191628665,1.190623972,1.711584259,1.03071862,0.050200804,0.43859719399999997,1.166653623,-0.32534461,1.275777853,-0.20778028899999998,0.7079675590000001,2.3428239509999997,0.32769008
35,2/9/04,-0.38083194200000003,0.09147039300000001,-0.863456703,-1.3129291440000002,-0.324473016,-1.051594173,0.408552931,0.0,1.792162662,-0.890160765,0.972454989,-0.45683039700000005,-0.088652488,0.010732493000000001,-1.027466966,-0.082970343,-0.54037958,-0.48376551100000004,2.7314473439999998,-0.914767294,-0.535212545,-1.211830028,-0.658619285,-1.994683832,0.195333757,-1.424035849,0.599080133,-0.5305052229999999,-0.467946572,1.165482768
36,2/10/04,1.702437081,-0.504125724,-0.44698361,-0.09444357699999999,-0.47613171,-1.438873745,0.89298388,0.31974447699999997,1.279523302,-1.187277843,0.32206147,-0.305717144,1.4965068019999999,0.663174962,-0.106894719,0.5999811110000001,-0.090347845,2.295277986,-0.435540758,-0.50251362,2.3172449459999998,0.48144018,0.43956114700000004,-0.128000017,-0.195333757,1.13106689,0.7552387429999999,1.722665205,0.37453227299999997,0.8853176540000001
37,2/11/04,5.08868348,1.617900165,2.0202707319999997,0.471328445,1.619569473,3.08243582,1.178374642,0.794916745,13.66501542,1.793448357,2.104825625,2.120648995,-1.1423674320000001,0.351194955,1.486226932,0.391148208,1.9985750969999998,1.14237998,-0.7008351070000001,1.002514662,0.192997027,0.453973037,0.481296051,0.733772634,0.8221595420000001,0.097751718,0.11393415800000001,1.59062828,-0.806985706,2.0095864
38,2/12/04,-1.315808458,-0.657673308,-0.268653233,-0.439837341,-0.421053254,-0.33783815899999997,-0.159872136,0.42138592799999997,1.442697764,-0.6777268670000001,-0.509895484,-0.691836118,-3.9662702110000003,-0.660842311,-0.8111488659999999,0.34868254,0.20652020899999998,0.749702924,-0.506776451,-1.338932137,-0.5247181329999999,-0.656402256,-0.7448008140000001,-1.086619832,-0.778719055,-1.278286826,-0.616792361,-1.555779003,-0.150858034,-0.026181437999999998
39,2/13/04,0.270554802,0.544589501,0.171044635,-0.094503078,-0.049652434,-1.649170161,-0.213561213,-0.7121222229999999,-3.9597715989999998,-0.430416733,-1.3725705680000002,-1.123095733,0.412939334,0.416200377,-1.9668075440000001,-0.677968699,-0.502290907,-0.253986308,-0.776143158,-0.21083710100000003,-1.619016522,1.183445765,-1.328040767,-0.9362457409999999,-0.34805342899999997,-2.302404007,-0.5053996510000001,0.10447502300000001,-1.176930821,0.0
40,2/17/04,1.9914464040000002,0.06786562900000001,0.341214077,0.377477642,0.840756683,2.687193228,0.930981588,1.1055653540000001,-0.078462146,1.001438984,1.226407326,0.36563112,1.6349138,-0.34137007799999997,2.1790467469999997,0.32928615899999997,1.265653392,0.535438788,0.0,1.3833798480000001,0.798827035,-0.050075114000000004,1.503787736,0.9683742559999999,1.0405469999999999,-0.711385114,0.9398349979999999,4.025099965,2.116081225,0.7564924559999999
41,2/18/04,0.11764707199999999,-0.5214840070000001,-0.024333861000000002,-0.377477642,-0.6918732809999999,-0.7564120670000001,-0.7974523920000001,0.41797344,-0.708943497,-0.929574087,-1.2017312,-1.131683587,0.539084863,-0.966398587,-0.673641973,-0.949635543,-0.46907151399999997,-1.016957917,0.17793599,0.166389389,-0.377596421,0.449775871,-0.837562754,-0.90352341,-0.151073731,-1.6971351030000001,2.255904374,-2.8142219980000003,-0.562431179,-1.018684531
42,2/19/04,-0.14708048,0.0,-0.146127644,-0.220855114,-0.896643616,-0.507472191,-0.053390284,0.6496060260000001,1.100640042,-0.431966114,1.445218051,-0.9270770970000001,1.4676714419999999,-0.62777563,-2.339498458,-0.603351461,0.848578611,-1.214040477,-0.467758955,0.745345065,-0.703040016,-0.449775871,-1.157626463,-0.357201224,-0.51970667,-1.0951869570000001,-0.11159469999999999,-2.014656539,2.046963916,0.34071583200000005
43,2/20/04,-2.4435065540000003,-0.455685455,-0.415191706,-0.063191155,-0.47648993,-2.200403108,0.026698705,-0.363259351,-1.69528996,0.28818463699999997,-2.21302368,0.402789081,-3.1392712410000003,-0.500708568,0.363504581,-0.502093105,-0.613767819,0.24399007399999997,-0.11169441599999999,-0.330578813,0.759070274,-1.133370651,0.402235179,0.0,0.065111234,-1.266507694,-0.649716635,-0.457183845,1.789021793,0.209095737
44,2/23/04,0.9606798590000001,-0.18285719399999997,-1.628459376,0.8183866890000001,0.875991085,0.518733152,1.982356444,0.544395382,0.752627835,2.170517517,-2.085240736,-0.900767078,-0.915338199,-1.4066165990000001,-3.395160047,-0.462477175,-0.647061081,0.528988295,-1.191694822,2.210487057,0.919995338,0.48010199600000003,0.178253167,-0.620005249,1.057525772,0.476822095,-2.965545785,-0.45928362,1.0260192609999998,1.297035044
45,2/24/04,0.208924117,0.228519295,-0.9246598429999999,-0.660483609,0.248880168,-0.663304523,-0.183366129,-0.8046766329999999,-3.0044318660000005,-0.387939122,-0.203303755,1.701510501,-1.809374344,0.870480952,0.673403218,2.105779885,-0.265918313,-0.314196202,-1.1145344529999999,-0.48701395,-1.200461094,-0.075652506,1.018834948,0.32679767600000004,-1.754240979,0.527149349,-2.105833549,2.896730195,-0.161304811,-0.6464146620000001
46,2/25/04,-1.229954008,0.7504299,1.371421569,0.315060122,0.8169373320000001,0.634556499,-0.39406329700000003,0.23428359,1.292947305,-0.958643947,1.037589974,1.158902876,1.071023043,-0.263649499,1.443667494,-0.22720241100000002,0.35440084299999997,0.81202811,-0.251918145,1.132698194,-1.143999483,-1.269374749,-0.707654435,0.22812459,0.891794926,0.105097225,0.495342445,-0.20661164399999998,-0.125639431,0.8009343940000001
47,2/26/04,0.991147925,-0.36314157,-3.1956424119999998,0.34542348700000003,0.320000273,0.9728259840000001,0.315374769,-0.469117358,1.6325268,-0.285816558,-0.277322754,1.175597563,2.062873976,0.263649499,-0.405082491,-0.16556295199999999,0.529257337,0.028372819,0.366216935,1.278994253,-0.49839903799999996,-0.537980035,-0.7574106159999999,-0.326051805,0.367448809,-0.105097225,-2.646477017,0.8580797459999999,-0.7933687490000001,-0.8009343940000001
48,2/27/04,0.8036953509999999,0.04546487900000001,2.175098396,-0.094088136,0.514770104,-2.859400585,0.26205465699999997,0.078339213,-0.753224572,-0.466201311,0.704405428,-1.4488632559999999,-2.201923824,-0.307658742,-1.038585003,-0.124352348,1.137204266,-0.568991578,0.25099842,0.0,-0.21436235399999998,0.920487195,0.134078232,-1.281858144,-0.540834201,-0.47430919,2.4580643380000002,-0.034182191,0.27117435,-0.33779426700000004
49,3/1/04,2.4598604859999997,0.43088852200000005,0.92143598,0.25070523899999997,0.390434854,1.4254786830000001,2.174561483,1.193579297,1.2653391440000001,0.823344547,1.096994297,1.4488632559999999,1.2445424520000001,0.559672243,1.6639319,-0.269961746,1.239030402,0.12830567,-0.686030589,0.356789278,0.9681169009999999,0.7859084690000001,0.6233323829999999,0.659415512,1.314532451,0.99869424,0.094250714,0.952712208,1.4695604969999998,0.8294500640000001
50,3/2/04,-1.8391994130000002,-0.43088852200000005,-1.021561145,0.468384931,-1.3732437480000002,0.9773001040000001,-1.107259929,-1.71700368,-0.39370129600000003,-0.931238821,-0.099230968,0.5081463629999999,-0.643384572,-0.23007405399999997,-0.293793821,-1.677539863,0.31451062399999996,-0.228212907,-0.690769498,0.039564788,-0.596847018,-1.475478307,-1.160727317,-0.659415512,-1.70575225,4.94872712,-2.094317385,1.9450646740000002,-1.4876159269999998,-1.142276179
51,3/3/04,-1.843644251,0.136270746,-0.628063866,1.115253195,0.098716691,-0.34383988,0.5937799810000001,0.47120506,-0.395257432,1.109333259,-1.34934581,0.05961252,0.505864496,0.021934635,-1.89350376,0.674396655,1.050698293,1.13589181,-0.277649415,1.647742262,0.8232835709999999,-0.565408857,-0.089847266,0.823592203,0.34782643799999996,-0.95024471,0.240211502,-1.169213253,1.345191121,-0.313807789
52,3/4/04,0.23980826800000002,-0.24997172399999998,-0.987724885,-0.618048939,-0.8919781640000001,-0.546842635,-0.5420067470000001,-1.129361971,0.552924,0.142247535,0.726911335,0.148876014,-0.598115425,-0.461640741,2.077226023,-0.357706852,1.1794576490000002,0.36640401799999994,-0.6275441860000001,-0.155763271,-0.08485363300000001,1.4075728230000002,0.0,1.109309907,-0.36960581299999995,-0.20120731100000003,-0.312387614,0.63641146,1.133758823,-0.36735806200000004
53,3/5/04,0.179479558,-1.0981579129999999,0.203407139,0.7412016640000001,1.2613002629999999,-0.695050583,0.978632585,0.184720992,-1.188603534,-0.39166865100000003,0.17467253300000002,0.918116919,-0.416185572,0.066079298,-2.415127603,0.18953359399999997,0.9447138890000001,-0.9327371179999999,2.555093539,3.4472965419999997,-0.283366582,0.683806641,-0.044953923,-0.553116751,-0.327261119,-0.656733858,-0.36166404700000004,-0.670019257,-1.329924735,1.745972691
54,3/8/04,-2.053212224,0.68776062,-0.713742515,-0.339035615,-0.122955874,0.666186388,0.5367425029999999,-0.661290599,-0.92092743,-2.895605849,-1.5578204480000002,-0.591367779,-0.324901655,-1.9567050069999998,-4.381946226,-0.06313795900000001,-0.166067019,-0.9128575729999999,-0.47841531,-1.8621096659999998,-1.270810277,-0.912785242,-1.998249959,0.9093924309999999,0.696866932,0.50556225,0.6260555,0.8034860770000001,0.356379565,0.180668522
55,3/9/04,-2.127411819,0.09134506199999999,-1.754883745,-0.83708441,-0.19704439899999998,-0.637129291,-0.76765986,-2.200249747,-0.040233354,-0.848244068,-1.8142825480000002,-0.505426972,-1.40451747,-0.056151386,0.97752489,-0.80321717,-1.086210373,-0.820089482,0.6373798039999999,-1.118623043,0.22965418399999998,-0.81841889,-0.41369859,-0.551144206,0.021699034,-0.050441362999999996,-1.9145138259999999,-0.267112012,-0.285001974,0.514404426
56,3/10/04,-4.167932671,-1.889457132,-1.336673027,-2.203425625,-1.265368577,-3.8500461269999997,-1.422867104,-3.365834964,-3.023106035,-1.492565022,-1.50691342,-1.562062401,-0.14154284,-1.573765852,-2.402163152,-1.733961885,-1.041529471,-1.51385715,-0.546076442,-0.23300981399999998,-2.408706121,-2.417271694,-1.391488129,-2.5351151880000002,2.929124428,-3.230221888,-1.8770617790000002,-2.402416337,-2.565633047,-0.82432203
57,3/11/04,0.22716219399999998,-1.264061775,-2.403319944,-0.542525665,-1.2310166759999999,-0.48426244799999996,-2.053244018,-0.958563866,-1.9686499659999999,-2.20457427,-2.59892644,-0.851327732,-1.33081812,-2.005599729,-0.840509251,-1.2822081570000001,-1.741160014,-1.477568253,-3.010880517,-0.741466812,-0.855462444,-2.5311062140000002,-1.127301745,-3.150133462,-1.5072995269999998,-1.205781319,-1.709873189,-1.796869354,-1.474952993,-2.567602407
58,3/12/04,2.433677588,1.124396948,0.377664328,0.95542128,1.430567752,2.398196469,1.7400913619999998,1.796791742,4.507688900000001,0.61302874,1.095535339,0.0,1.519497422,2.267723077,2.22584706,-0.7905179509999999,0.516945436,1.066045038,0.5627212970000001,1.090778248,1.148760792,0.350168708,1.1739979870000001,0.137551604,0.149620633,1.309947995,1.983743645,0.867910326,0.997975387,1.6320446480000002
59,3/15/04,-2.921087163,-2.261580489,-1.300831351,-1.147605837,-0.399501156,-1.281877741,-0.892628663,-3.1084729369999997,-2.9963251189999998,-0.9980889000000001,-0.9344614790000001,-1.8801601769999998,-2.577708355,-1.594710558,-2.185662209,-0.264900817,-1.442610131,-2.188727289,-1.555168006,-1.9562439169999999,-1.787740602,-0.674493317,-0.89097893,-0.9668583609999999,-1.549751206,-0.783907855,0.6443640629999999,-1.637952633,-0.997975387,-0.602332579
60,3/16/04,0.778719055,-0.597444721,-0.9317688679999999,0.8937180459999999,1.7607398459999999,1.843096169,0.0,0.800461678,0.24968802,0.653722766,1.226355012,1.236874148,0.38610086600000004,0.680000315,0.24077058199999998,0.989780433,0.98323522,0.630254187,0.94541002,0.747887761,5.128584057,0.5668796389999999,0.094161966,1.344152583,0.540834201,0.36658852299999994,0.148111604,-0.140646999,0.129930413,0.6806309
